"Project Code","Project Path","Type","Severity","Issue","File","Details","Suggestion"
"b97-poem-epic-2","/Users/davidcruwys/dev/video-projects/v-appydave/b97-poem-epic-2","structural","error","Duplicate sequence in chapter 05","","Files: 05-2-2.2-implement-handlebars-overview.mov, 05-2-2.2-implement-handlebars.mov","Rename one file to use different sequence number"
"b97-poem-epic-2","/Users/davidcruwys/dev/video-projects/v-appydave/b97-poem-epic-2","structural","error","Duplicate sequence in chapter 07","","Files: 07-1-2.3-handlebars-helpers-overview.mov, 07-1-extend-bmad-lightweight-backlog.mov","Rename one file to use different sequence number"
"b97-poem-epic-2","/Users/davidcruwys/dev/video-projects/v-appydave/b97-poem-epic-2","derivative","info","Missing shadow file","08-14-extend-bmad-lightweight-backlog.mov","Shadow file not found: 08-14-extend-bmad-lightweight-backlog.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b99-12-days-of-claudmas-05","/Users/davidcruwys/dev/video-projects/v-appydave/b99-12-days-of-claudmas-05","structural","info","Chapter gaps detected","","Missing chapters: 03","Gaps may be intentional (deleted content). Use FR-140 if you want to fill them."
"b99-12-days-of-claudmas-05","/Users/davidcruwys/dev/video-projects/v-appydave/b99-12-days-of-claudmas-05","derivative","info","Missing shadow file","01-1-intro.mov","Shadow file not found: 01-1-intro.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b99-12-days-of-claudmas-05","/Users/davidcruwys/dev/video-projects/v-appydave/b99-12-days-of-claudmas-05","derivative","info","Missing shadow file","02-1-planning.mov","Shadow file not found: 02-1-planning.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b99-12-days-of-claudmas-05","/Users/davidcruwys/dev/video-projects/v-appydave/b99-12-days-of-claudmas-05","derivative","info","Missing shadow file","02-2-planning.mov","Shadow file not found: 02-2-planning.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b99-12-days-of-claudmas-05","/Users/davidcruwys/dev/video-projects/v-appydave/b99-12-days-of-claudmas-05","derivative","info","Missing shadow file","02-3-planning.mov","Shadow file not found: 02-3-planning.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b99-12-days-of-claudmas-05","/Users/davidcruwys/dev/video-projects/v-appydave/b99-12-days-of-claudmas-05","derivative","info","Missing shadow file","02-4-planning.mov","Shadow file not found: 02-4-planning.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b99-12-days-of-claudmas-05","/Users/davidcruwys/dev/video-projects/v-appydave/b99-12-days-of-claudmas-05","derivative","info","Missing shadow file","04-1-development.mov","Shadow file not found: 04-1-development.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b99-12-days-of-claudmas-05","/Users/davidcruwys/dev/video-projects/v-appydave/b99-12-days-of-claudmas-05","derivative","info","Missing shadow file","04-2-development.mov","Shadow file not found: 04-2-development.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b99-12-days-of-claudmas-05","/Users/davidcruwys/dev/video-projects/v-appydave/b99-12-days-of-claudmas-05","derivative","info","Missing shadow file","04-3-development.mov","Shadow file not found: 04-3-development.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b99-12-days-of-claudmas-05","/Users/davidcruwys/dev/video-projects/v-appydave/b99-12-days-of-claudmas-05","derivative","info","Missing shadow file","05-1-outro.mov","Shadow file not found: 05-1-outro.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b99-12-days-of-claudmas-05","/Users/davidcruwys/dev/video-projects/v-appydave/b99-12-days-of-claudmas-05","derivative","info","Missing shadow file","05-2-outro.mov","Shadow file not found: 05-2-outro.mp4","Use FR-136 Regen Shadows tool to regenerate"
"b99-12-days-of-claudmas-05","/Users/davidcruwys/dev/video-projects/v-appydave/b99-12-days-of-claudmas-05","derivative","info","Missing shadow file","05-3-outro.mov","Shadow file not found: 05-3-outro.mp4","Use FR-136 Regen Shadows tool to regenerate"
"c01-12-days-of-claudmas-06","/Users/davidcruwys/dev/video-projects/v-appydave/c01-12-days-of-claudmas-06","structural","info","Chapter gaps detected","","Missing chapters: 02, 03, 04","Gaps may be intentional (deleted content). Use FR-140 if you want to fill them."
"c04-12-days-of-claudmas-09","/Users/davidcruwys/dev/video-projects/v-appydave/c04-12-days-of-claudmas-09","derivative","info","Missing shadow file","04-2-requirements.mov","Shadow file not found: 04-2-requirements.mp4","Use FR-136 Regen Shadows tool to regenerate"
"c04-12-days-of-claudmas-09","/Users/davidcruwys/dev/video-projects/v-appydave/c04-12-days-of-claudmas-09","derivative","info","Missing shadow file","05-1-debug.mov","Shadow file not found: 05-1-debug.mp4","Use FR-136 Regen Shadows tool to regenerate"
"c05-12-days-of-claudmas-10","/Users/davidcruwys/dev/video-projects/v-appydave/c05-12-days-of-claudmas-10","structural","info","Sequence gaps in chapter 02","","Missing sequences: 7","Use FR-138 Rename Tool with ""Renumber"" option to fill gaps"
"c05-12-days-of-claudmas-10","/Users/davidcruwys/dev/video-projects/v-appydave/c05-12-days-of-claudmas-10","derivative","info","Missing transcript","05-1-n8n.mov","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"c06-12-days-of-claudmas-11","/Users/davidcruwys/dev/video-projects/v-appydave/c06-12-days-of-claudmas-11","naming","error","Unparseable filename","iceberg-1-1767536909595.mp4","Filename does not match expected pattern: {chapter}-{sequence}-{label}-{tags}.mov","Rename file to match pattern or investigate why it exists"
"c06-12-days-of-claudmas-11","/Users/davidcruwys/dev/video-projects/v-appydave/c06-12-days-of-claudmas-11","derivative","info","Missing shadow file","iceberg-1-1767536909595.mp4","Shadow file not found: iceberg-1-1767536909595.mp4","Use FR-136 Regen Shadows tool to regenerate"
"c06-12-days-of-claudmas-11","/Users/davidcruwys/dev/video-projects/v-appydave/c06-12-days-of-claudmas-11","derivative","info","Missing transcript","iceberg-1-1767536909595.mp4","Transcript not found (may be queued)","Use FR-136 Regen Transcripts tool or wait for queue"
"c09-bmad-techdebt-tracker","/Users/davidcruwys/dev/video-projects/v-appydave/c09-bmad-techdebt-tracker","structural","error","Duplicate sequence in chapter 02","","Files: 02-1-extend-bmad-lightweight-backlog-x.mov, 02-1-extend-bmad-lightweight-backlog.mov","Rename one file to use different sequence number"
"c09-bmad-techdebt-tracker","/Users/davidcruwys/dev/video-projects/v-appydave/c09-bmad-techdebt-tracker","derivative","info","Missing shadow file","02-1-extend-bmad-lightweight-backlog.mov","Shadow file not found: 02-1-extend-bmad-lightweight-backlog.mp4","Use FR-136 Regen Shadows tool to regenerate"
"c09-bmad-techdebt-tracker","/Users/davidcruwys/dev/video-projects/v-appydave/c09-bmad-techdebt-tracker","derivative","info","Missing shadow file","02-10-extend-bmad-lightweight-backlog.mov","Shadow file not found: 02-10-extend-bmad-lightweight-backlog.mp4","Use FR-136 Regen Shadows tool to regenerate"
"c09-bmad-techdebt-tracker","/Users/davidcruwys/dev/video-projects/v-appydave/c09-bmad-techdebt-tracker","derivative","info","Missing shadow file","02-11-extend-bmad-lightweight-backlog.mov","Shadow file not found: 02-11-extend-bmad-lightweight-backlog.mp4","Use FR-136 Regen Shadows tool to regenerate"
"c09-bmad-techdebt-tracker","/Users/davidcruwys/dev/video-projects/v-appydave/c09-bmad-techdebt-tracker","derivative","info","Missing shadow file","02-12-extend-bmad-lightweight-backlog.mov","Shadow file not found: 02-12-extend-bmad-lightweight-backlog.mp4","Use FR-136 Regen Shadows tool to regenerate"
"c09-bmad-techdebt-tracker","/Users/davidcruwys/dev/video-projects/v-appydave/c09-bmad-techdebt-tracker","derivative","info","Missing shadow file","02-13-extend-bmad-lightweight-backlog.mov","Shadow file not found: 02-13-extend-bmad-lightweight-backlog.mp4","Use FR-136 Regen Shadows tool to regenerate"
"c09-bmad-techdebt-tracker","/Users/davidcruwys/dev/video-projects/v-appydave/c09-bmad-techdebt-tracker","derivative","info","Missing shadow file","02-14-extend-bmad-lightweight-backlog.mov","Shadow file not found: 02-14-extend-bmad-lightweight-backlog.mp4","Use FR-136 Regen Shadows tool to regenerate"
"c09-bmad-techdebt-tracker","/Users/davidcruwys/dev/video-projects/v-appydave/c09-bmad-techdebt-tracker","derivative","info","Missing shadow file","02-2-extend-bmad-lightweight-backlog.mov","Shadow file not found: 02-2-extend-bmad-lightweight-backlog.mp4","Use FR-136 Regen Shadows tool to regenerate"
"c09-bmad-techdebt-tracker","/Users/davidcruwys/dev/video-projects/v-appydave/c09-bmad-techdebt-tracker","derivative","info","Missing shadow file","02-3-extend-bmad-lightweight-backlog.mov","Shadow file not found: 02-3-extend-bmad-lightweight-backlog.mp4","Use FR-136 Regen Shadows tool to regenerate"
"c09-bmad-techdebt-tracker","/Users/davidcruwys/dev/video-projects/v-appydave/c09-bmad-techdebt-tracker","derivative","info","Missing shadow file","02-4-extend-bmad-lightweight-backlog.mov","Shadow file not found: 02-4-extend-bmad-lightweight-backlog.mp4","Use FR-136 Regen Shadows tool to regenerate"
"c09-bmad-techdebt-tracker","/Users/davidcruwys/dev/video-projects/v-appydave/c09-bmad-techdebt-tracker","derivative","info","Missing shadow file","02-5-extend-bmad-lightweight-backlog.mov","Shadow file not found: 02-5-extend-bmad-lightweight-backlog.mp4","Use FR-136 Regen Shadows tool to regenerate"
"c09-bmad-techdebt-tracker","/Users/davidcruwys/dev/video-projects/v-appydave/c09-bmad-techdebt-tracker","derivative","info","Missing shadow file","02-6-extend-bmad-lightweight-backlog.mov","Shadow file not found: 02-6-extend-bmad-lightweight-backlog.mp4","Use FR-136 Regen Shadows tool to regenerate"
"c09-bmad-techdebt-tracker","/Users/davidcruwys/dev/video-projects/v-appydave/c09-bmad-techdebt-tracker","derivative","info","Missing shadow file","02-7-extend-bmad-lightweight-backlog.mov","Shadow file not found: 02-7-extend-bmad-lightweight-backlog.mp4","Use FR-136 Regen Shadows tool to regenerate"
"c09-bmad-techdebt-tracker","/Users/davidcruwys/dev/video-projects/v-appydave/c09-bmad-techdebt-tracker","derivative","info","Missing shadow file","02-8-extend-bmad-lightweight-backlog.mov","Shadow file not found: 02-8-extend-bmad-lightweight-backlog.mp4","Use FR-136 Regen Shadows tool to regenerate"
"c09-bmad-techdebt-tracker","/Users/davidcruwys/dev/video-projects/v-appydave/c09-bmad-techdebt-tracker","derivative","info","Missing shadow file","02-9-extend-bmad-lightweight-backlog.mov","Shadow file not found: 02-9-extend-bmad-lightweight-backlog.mp4","Use FR-136 Regen Shadows tool to regenerate"
"c09-bmad-techdebt-tracker","/Users/davidcruwys/dev/video-projects/v-appydave/c09-bmad-techdebt-tracker","derivative","info","Missing shadow file","03-1-extend-bmad-lightweight-backlog-OUTRO.mov","Shadow file not found: 03-1-extend-bmad-lightweight-backlog-OUTRO.mp4","Use FR-136 Regen Shadows tool to regenerate"
